01:54:31 | ================================================================================
01:54:31 |  RLinear | XANG | H1 | walkforward | seed=123
01:54:31 | ================================================================================
01:54:32 | Data: 4513 rows | Features: 15
01:58:55 |  Iter-01 | MAE=0.077 | MAPE=0.10%
02:04:24 |  Iter-02 | MAE=0.425 | MAPE=0.54%
02:11:34 |  Iter-03 | MAE=0.439 | MAPE=0.56%
02:16:54 |  Iter-04 | MAE=2.439 | MAPE=3.24%
02:21:18 |  Iter-05 | MAE=0.364 | MAPE=0.49%
02:25:43 |  Iter-06 | MAE=0.798 | MAPE=1.07%
02:32:50 |  Iter-07 | MAE=1.513 | MAPE=2.06%
02:37:26 |  Iter-08 | MAE=0.464 | MAPE=0.63%
02:43:38 |  Iter-09 | MAE=0.828 | MAPE=1.12%
02:49:11 |  Iter-10 | MAE=0.764 | MAPE=1.04%
02:53:07 |  Iter-11 | MAE=0.172 | MAPE=0.23%
02:57:51 |  Iter-12 | MAE=0.327 | MAPE=0.45%
03:03:12 |  Iter-13 | MAE=0.354 | MAPE=0.49%
03:08:28 |  Iter-14 | MAE=0.343 | MAPE=0.47%
03:15:23 |  Iter-15 | MAE=0.470 | MAPE=0.65%
03:21:13 |  Iter-16 | MAE=0.313 | MAPE=0.43%
03:26:03 |  Iter-17 | MAE=0.516 | MAPE=0.71%
03:32:37 |  Iter-18 | MAE=1.332 | MAPE=1.88%
03:37:12 |  Iter-19 | MAE=0.202 | MAPE=0.28%
03:40:43 |  Iter-20 | MAE=1.267 | MAPE=1.81%
03:47:02 |  Iter-21 | MAE=1.110 | MAPE=1.57%
03:53:33 |  Iter-22 | MAE=1.277 | MAPE=1.76%
04:01:23 |  Iter-23 | MAE=0.398 | MAPE=0.55%
04:07:09 |  Iter-24 | MAE=0.292 | MAPE=0.40%
04:13:25 |  Iter-25 | MAE=0.689 | MAPE=0.95%
04:17:11 |  Iter-26 | MAE=1.797 | MAPE=2.50%
04:22:46 |  Iter-27 | MAE=1.069 | MAPE=1.50%
04:28:50 |  Iter-28 | MAE=0.151 | MAPE=0.21%
04:32:41 |  Iter-29 | MAE=0.745 | MAPE=1.04%
04:36:36 |  Iter-30 | MAE=0.191 | MAPE=0.26%
04:40:35 |  Iter-31 | MAE=0.780 | MAPE=1.07%
04:44:24 |  Iter-32 | MAE=0.804 | MAPE=1.10%
04:47:26 |  Iter-33 | MAE=1.374 | MAPE=1.89%
04:51:27 |  Iter-34 | MAE=1.028 | MAPE=1.44%
04:55:28 |  Iter-35 | MAE=0.212 | MAPE=0.29%
04:58:59 |  Iter-36 | MAE=0.929 | MAPE=1.24%
05:04:42 |  Iter-37 | MAE=0.981 | MAPE=1.32%
05:10:59 |  Iter-38 | MAE=2.784 | MAPE=3.88%
05:15:36 |  Iter-39 | MAE=2.426 | MAPE=3.38%
05:18:15 |  Iter-40 | MAE=1.084 | MAPE=1.47%
05:21:58 |  Iter-41 | MAE=0.446 | MAPE=0.60%
05:25:54 |  Iter-42 | MAE=1.445 | MAPE=1.94%
05:31:39 |  Iter-43 | MAE=1.213 | MAPE=1.60%
05:35:27 |  Iter-44 | MAE=1.457 | MAPE=1.87%
05:39:53 |  Iter-45 | MAE=0.209 | MAPE=0.27%
05:46:35 |  Iter-46 | MAE=0.722 | MAPE=0.95%
05:51:52 |  Iter-47 | MAE=2.618 | MAPE=3.60%
05:58:12 |  Iter-48 | MAE=0.443 | MAPE=0.61%
06:02:54 |  Iter-49 | MAE=0.270 | MAPE=0.37%
06:08:11 |  Iter-50 | MAE=0.411 | MAPE=0.57%
06:11:15 |  Iter-51 | MAE=2.676 | MAPE=3.47%
06:15:43 |  Iter-52 | MAE=1.656 | MAPE=2.10%
06:23:00 |  Iter-53 | MAE=0.116 | MAPE=0.15%
06:28:37 |  Iter-54 | MAE=1.817 | MAPE=2.27%
06:36:31 |  Iter-55 | MAE=0.966 | MAPE=1.21%
06:40:29 |  Iter-56 | MAE=0.818 | MAPE=1.02%
06:43:41 |  Iter-57 | MAE=0.326 | MAPE=0.40%
06:47:25 |  Iter-58 | MAE=10.284 | MAPE=11.23%
06:53:57 |  Iter-59 | MAE=6.950 | MAPE=7.15%
07:00:02 |  Iter-60 | MAE=5.149 | MAPE=5.03%
07:06:24 |  Iter-61 | MAE=12.507 | MAPE=11.51%
07:11:36 |  Iter-62 | MAE=8.025 | MAPE=6.77%
07:17:11 |  Iter-63 | MAE=11.275 | MAPE=7.88%
07:23:29 |  Iter-64 | MAE=11.938 | MAPE=9.70%
07:31:17 |  Iter-65 | MAE=4.835 | MAPE=3.86%
07:35:27 |  Iter-66 | MAE=11.474 | MAPE=8.38%
07:43:19 |  Iter-67 | MAE=1.962 | MAPE=1.37%
07:45:23 |  Iter-68 | MAE=1.690 | MAPE=1.12%
07:47:36 |  Iter-69 | MAE=2.823 | MAPE=1.95%
07:49:54 |  Iter-70 | MAE=2.529 | MAPE=1.76%
07:55:46 |  Iter-71 | MAE=7.068 | MAPE=4.47%
08:01:02 |  Iter-72 | MAE=2.025 | MAPE=1.29%
08:07:54 |  Iter-73 | MAE=2.441 | MAPE=1.53%
08:10:33 |  Iter-74 | MAE=10.510 | MAPE=7.26%
08:13:01 |  Iter-75 | MAE=14.146 | MAPE=10.62%
08:23:29 |  Iter-76 | MAE=8.411 | MAPE=6.50%
08:26:50 |  Iter-77 | MAE=1.425 | MAPE=1.08%
08:29:16 |  Iter-78 | MAE=7.620 | MAPE=5.30%
08:35:31 |  Iter-79 | MAE=1.042 | MAPE=0.74%
08:42:32 |  Iter-80 | MAE=1.645 | MAPE=1.18%
08:45:13 |  Iter-81 | MAE=9.952 | MAPE=6.72%
08:51:16 |  Iter-82 | MAE=5.023 | MAPE=3.45%
08:58:35 |  Iter-83 | MAE=3.753 | MAPE=2.62%
09:01:21 |  Iter-84 | MAE=22.095 | MAPE=17.98%
09:03:53 |  Iter-85 | MAE=13.513 | MAPE=10.16%
09:11:45 |  Iter-86 | MAE=1.422 | MAPE=1.09%
09:14:19 |  Iter-87 | MAE=1.064 | MAPE=0.79%
09:16:26 |  Iter-88 | MAE=7.176 | MAPE=5.67%
